"","gene","Scaffold","V2","V3","V4","V5","V6","V7","V8","V9","V10","e-value","V12"
"6392","PGEN_.00g256110","Scaffold_12:40981464-40992346","NC_069369.1",82.843,204,30,5,8813,9012,80708234,80708032,3.99e-41,178
"6393","PGEN_.00g256170","Scaffold_12:41038268-41057163","NC_069375.1",79.928,279,53,3,14999,15276,39408329,39408605,4.12e-48,202
"6394","PGEN_.00g256180","Scaffold_12:41062867-41109136","NC_069361.1",77.944,467,76,20,20853,21298,4292978,4293438,3.53e-67,267
"6395","PGEN_.00g256190","Scaffold_12:41115303-41132567","NC_069377.1",84.324,185,27,2,4842,5024,36167825,36168009,1.76e-41,180
"6396","PGEN_.00g256200","Scaffold_12:41136918-41145955","NC_069376.1",80.851,188,34,2,6144,6330,72271038,72271224,9.34e-32,147
"6397","PGEN_.00g256240","Scaffold_12:41200322-41216293","NC_069371.1",84.615,143,22,0,3249,3391,79599737,79599879,2.14e-30,143
"6398","PGEN_.00g256270","Scaffold_12:41264508-41266792","NC_069371.1",81.773,203,27,10,1697,1895,6765873,6766069,8.35e-37,161
"6399","PGEN_.00g256280","Scaffold_12:41267609-41297324","NC_069362.1",83.529,170,27,1,1829,1997,37999213,37999382,1.42e-34,158
"6400","PGEN_.00g256370","Scaffold_12:41430562-41446149","NC_069370.1",83.415,205,34,0,5073,5277,81494281,81494485,7.35e-45,191
"6401","PGEN_.00g256380","Scaffold_12:41464978-41476704","NC_069365.1",91.954,87,6,1,2679,2765,62352208,62352123,7.35e-24,121
"6402","PGEN_.00g256580","Scaffold_12:41838677-41851810","NC_069363.1",73.743,716,133,34,9631,10301,33721904,33721199,1.31e-56,230
"6403","PGEN_.00g256590","Scaffold_12:41913188-41954666","NW_026462825.1",91.071,112,10,0,1464,1575,35551,35440,9.24e-33,152
"6404","PGEN_.00g256630","Scaffold_12:42011738-42043013","NW_026463311.1",81.106,217,36,4,19422,19638,15934,15723,6.92e-38,169
"6405","PGEN_.00g256760","Scaffold_12:42201601-42287630","NC_069368.1",77.601,1192,216,32,44311,45459,7122785,7123968,0,675
"6406","PGEN_.00g256810","Scaffold_12:42332604-42383822","NC_069361.1",83.636,220,34,2,25404,25622,112829226,112829444,8.64e-49,206
"6407","PGEN_.00g256820","Scaffold_12:42385101-42400467","NC_069369.1",87.692,130,15,1,10361,10490,14530727,14530855,1.23e-32,150
"6408","PGEN_.00g256850","Scaffold_12:42441866-42479242","NC_069364.1",89.222,167,15,3,1080,1246,36589808,36589971,6.3e-49,206
"6409","PGEN_.00g256910","Scaffold_12:42696322-42709453","NC_069367.1",79.494,712,104,27,6057,6747,68116425,68115735,2.55e-128,468
"6410","PGEN_.00g256960","Scaffold_12:42812350-42829997","NC_069375.1",81.529,157,19,6,1586,1732,70595926,70596082,1.11e-23,121
"6411","PGEN_.00g256970","Scaffold_12:42831294-42846463","NC_069374.1",81.013,158,26,4,3354,3508,52727834,52727990,2.65e-24,122
"6412","PGEN_.00g257060","Scaffold_12:43058716-43060736","NW_026461428.1",86.977,215,27,1,963,1176,21713,21927,9.2e-61,241
"6413","PGEN_.00g257090","Scaffold_12:43153234-43215999","NC_069369.1",87.383,214,27,0,15063,15276,2205120,2205333,6.24e-61,246
"6414","PGEN_.00g257110","Scaffold_12:43228351-43289671","NC_069367.1",83.491,212,30,4,24885,25094,64521189,64520981,8.05e-45,193
"6415","PGEN_.00g257120","Scaffold_12:43302478-43310495","NC_069373.1",88.525,122,14,0,2122,2243,35938008,35938129,2.3e-32,148
"6416","PGEN_.00g257210","Scaffold_12:43689723-43697319","NW_026461763.1",84.532,278,40,3,6163,6439,10857,10582,1.24e-69,272
"6417","PGEN_.00g257240","Scaffold_12:43747494-43791239","NC_069368.1",77.525,396,77,12,29473,29863,73948075,73948463,1.57e-55,228
"6418","PGEN_.00g257250","Scaffold_12:43796426-43835852","NC_069369.1",85.401,274,35,5,30732,31002,10675786,10675515,3.86e-71,279
"6419","PGEN_.00g257270","Scaffold_12:43854280-43864603","NC_069369.1",86.826,167,21,1,6750,6916,56441386,56441551,2.26e-43,185
"6420","PGEN_.00g257360","Scaffold_12:44036249-44050128","NC_069369.1",78.862,246,48,4,3143,3386,29031353,29031596,1.43e-36,163
"6421","PGEN_.00g257380","Scaffold_12:44117185-44128593","NC_069368.1",81.481,297,41,9,3025,3307,46289952,46290248,3.17e-57,231
"6422","PGEN_.00g257400","Scaffold_12:44165000-44171359","NC_069369.1",83.654,208,34,0,2339,2546,13708109,13708316,6.43e-47,196
"6423","PGEN_.00g257410","Scaffold_12:44176557-44213032","NC_069369.1",74.268,1263,278,35,29468,30714,80744626,80743395,5.45e-134,488
"6424","PGEN_.00g257420","Scaffold_12:44229803-44259589","NC_069369.1",86.091,683,66,22,22874,23533,76678670,76677994,0,708
"6425","PGEN_.00g257470","Scaffold_12:44336115-44348214","NC_069369.1",88.612,281,30,2,6342,6621,49780583,49780304,5.35e-90,340
"6426","PGEN_.00g257480","Scaffold_12:44369237-44432127","NC_069369.1",85.644,202,29,0,14532,14733,49738378,49738177,6.34e-51,213
"6427","PGEN_.00g257530","Scaffold_12:44513973-44542014","NC_069362.1",89.72,107,10,1,15373,15479,104807797,104807902,6.29e-28,135
"6428","PGEN_.00g257550","Scaffold_12:44755029-44767405","NC_069369.1",80.435,184,34,2,2230,2412,23836043,23836225,2.14e-29,139
"6429","PGEN_.00g257670","Scaffold_12:45360630-45378473","NC_069362.1",75.065,774,140,39,659,1391,55224346,55225107,6.19e-81,311
"6430","PGEN_.00g257700","Scaffold_12:45626187-45632187","NC_069366.1",78.157,293,53,6,2536,2817,4781138,4780846,7.9e-41,176
"6431","PGEN_.00g257740","Scaffold_12:45698413-45705717","NC_069363.1",86.58,231,30,1,6375,6604,49902129,49902359,4.32e-64,254
"6432","PGEN_.00g257810","Scaffold_12:45764673-45798024","NC_069369.1",83.175,315,42,11,25571,25877,10675829,10675518,1.17e-70,278
"6433","PGEN_.00g257820","Scaffold_12:45826447-45853326","NC_069363.1",80.061,326,56,5,6542,6865,34194089,34193771,2.08e-57,233
"6434","PGEN_.00g257930","Scaffold_12:46136536-46145346","NC_069369.1",84.321,287,39,5,3733,4016,10675515,10675798,1.11e-70,276
"6435","PGEN_.00g257960","Scaffold_12:46197835-46216413","NC_069370.1",77.143,420,73,16,14182,14585,48327298,48326886,3.11e-54,222
"6436","PGEN_.00g257970","Scaffold_12:46245346-46283046","NC_069369.1",84.672,274,38,4,6237,6508,10675515,10675786,2.22e-68,270
"6437","PGEN_.00g257990","Scaffold_12:46335483-46351183","NC_069369.1",82.986,288,42,7,9439,9722,80708234,80707950,9.31e-64,254
"6438","PGEN_.00g258020","Scaffold_12:46392417-46404810","NC_069370.1",86.935,199,26,0,9189,9387,73561699,73561897,5.76e-55,224
"6439","PGEN_.00g258160","Scaffold_12:47124238-47130192","NC_069361.1",85.088,114,10,7,4486,4596,42793941,42794050,8.06e-21,110
"6440","PGEN_.00g258180","Scaffold_12:47145283-47162755","NC_069362.1",74.364,550,115,19,12121,12655,4167800,4167262,6.33e-51,211
"6441","PGEN_.00g258190","Scaffold_12:47166527-47181337","NW_026463167.1",79.348,184,28,4,1764,1945,44626,44801,9.29e-24,121
"6442","PGEN_.00g258210","Scaffold_12:47203731-47229291","NC_069377.1",83.854,192,27,4,11463,11652,36167826,36168015,2.61e-41,180
"6443","PGEN_.00g258230","Scaffold_12:47254266-47288157","NC_069375.1",89.855,138,12,2,23453,23589,52816606,52816742,4.48e-40,176
"6444","PGEN_.00g258240","Scaffold_12:47292517-47300321","NC_069368.1",76.453,327,60,12,3998,4322,24620632,24620321,2.88e-36,161
"6445","PGEN_.00g258260","Scaffold_12:47327129-47332766","NW_026459716.1",88.584,219,25,0,3026,3244,48858,49076,4.28e-68,267
"6446","PGEN_.00g258310","Scaffold_12:47421906-47428287","NC_069373.1",88.372,215,24,1,3382,3596,63614330,63614543,2.92e-65,257
"6447","PGEN_.00g258320","Scaffold_12:47438536-47443151","NC_069367.1",84.519,239,34,3,2350,2586,75369566,75369329,3.55e-58,233
"6448","PGEN_.00g258390","Scaffold_12:47530855-47551230","NC_069371.1",78.082,219,39,6,10044,10257,6583294,6583080,2.13e-26,130
"6449","PGEN_.00g258480","Scaffold_12:47715815-47726768","NC_069366.1",75.61,697,154,11,1330,2015,81686642,81687333,2.91e-87,331
"6450","PGEN_.00g258500","Scaffold_12:47761240-47770660","NC_069378.1",86.124,209,28,1,4823,5030,33267543,33267751,4.37e-55,224
"6451","PGEN_.00g258550","Scaffold_12:47875878-47904594","NC_069376.1",85.714,182,26,0,14888,15069,72271042,72271223,3.77e-45,193
"6452","PGEN_.00g258690","Scaffold_12:48255541-48256200","NC_069365.1",85.281,659,95,2,1,659,19505949,19506605,0,678
"6453","PGEN_.00g258700","Scaffold_12:48256248-48256550","NC_069378.1",88.449,303,34,1,1,302,19230072,19229770,7.21e-99,364
"6454","PGEN_.00g258710","Scaffold_12:48265932-48270880","NC_069365.1",80.139,287,39,14,3377,3648,59687882,59687599,1.39e-47,198
"6455","PGEN_.00g258740","Scaffold_12:48309027-48327379","NC_069369.1",90,100,10,0,13665,13764,72170293,72170392,1.91e-26,130
"6456","PGEN_.00g258750","Scaffold_12:48345586-48354482","NW_026460233.1",81.333,150,26,1,6285,6434,1820,1673,5.57e-24,121
"6457","PGEN_.00g258780","Scaffold_12:48438275-48453621","NC_069373.1",81.921,177,30,2,9774,9948,62961112,62960936,4.42e-32,148
"6458","PGEN_.00g258830","Scaffold_12:48545233-48606485","NC_069364.1",86.512,215,28,1,26791,27004,39925991,39926205,1.32e-57,235
"6459","PGEN_.00g258870","Scaffold_12:48707110-48723608","NC_069369.1",82.903,310,44,9,13260,13563,10675515,10675821,9.71e-69,270
"6460","PGEN_.00g258880","Scaffold_12:48739927-48758930","NC_069370.1",85.95,242,30,4,1151,1389,61321188,61320948,3.13e-64,255
"6461","PGEN_.00g258950","Scaffold_12:48910685-48928497","NC_069374.1",84.659,176,21,2,1214,1383,52727815,52727990,1.09e-38,171
"6462","PGEN_.00g258970","Scaffold_12:48943287-48970059","NC_069363.1",79.149,235,34,6,14219,14440,17108645,17108413,7.71e-32,148
"6463","PGEN_.00g258980","Scaffold_12:48972662-48980116","NC_069364.1",80.508,354,43,17,5626,5959,39926226,39925879,2.05e-62,248
"6464","PGEN_.00g259000","Scaffold_12:49015640-49027925","NC_069372.1",85.87,184,22,4,2799,2981,55034482,55034662,1.61e-45,193
"6465","PGEN_.00g259060","Scaffold_12:49121297-49126606","NC_069373.1",83.708,178,28,1,3319,3495,62961112,62960935,4.2e-38,167
"6466","PGEN_.00g259090","Scaffold_12:49197468-49235693","NC_069369.1",83.636,275,40,5,10456,10727,10675787,10675515,2.27e-63,254
"6467","PGEN_.00g259110","Scaffold_12:49282970-49346357","NC_069374.1",75.953,761,156,21,26011,26763,11374651,11373910,4.63e-97,366
"6468","PGEN_.00g259130","Scaffold_12:49382976-49402461","NC_069370.1",89.706,136,14,0,4081,4216,27580565,27580430,9.26e-40,174
"6469","PGEN_.00g259180","Scaffold_12:49538979-49567797","NC_069371.1",82.06,301,36,10,22815,23097,17549221,17549521,1.33e-59,241
"6470","PGEN_.00g259240","Scaffold_12:49699760-49724757","NC_069369.1",81.597,288,46,7,1237,1520,80708234,80707950,6.95e-57,231
"6471","PGEN_.00g259260","Scaffold_12:49752448-49770135","NC_069369.1",82.686,283,40,9,11653,11929,10675542,10675821,2.27e-60,243
"6472","PGEN_.00g259280","Scaffold_12:49888855-49898248","NW_026462608.1",80.153,262,34,10,2564,2810,53649,53391,9.57e-42,180
"6473","PGEN_.00g259340","Scaffold_12:50005173-50023132","NW_026460113.1",89.595,173,18,0,15091,15263,16042,16214,1.08e-53,220
"6474","PGEN_.00g259380","Scaffold_12:50097680-50120972","NC_069369.1",82.414,290,42,8,13918,14204,80707951,80708234,8.32e-61,244
"6475","PGEN_.00g259400","Scaffold_12:50140267-50161308","NC_069374.1",86.429,140,13,3,5162,5295,52727805,52727944,6.06e-32,148
"6476","PGEN_.00g259530","Scaffold_12:50345296-50356586","NC_069369.1",82.857,280,37,11,3763,4039,10675515,10675786,5.21e-60,241
"6477","PGEN_.00g259550","Scaffold_12:50402077-50405917","NC_069370.1",80.282,213,34,7,241,448,80443696,80443487,2.36e-34,154
"6478","PGEN_.00g259580","Scaffold_13:5120-11062","NW_026461910.1",89.506,162,14,3,3495,3655,14741,14900,1.29e-48,202
"6479","PGEN_.00g259610","Scaffold_13:62051-77102","NC_069373.1",76.124,356,66,12,1922,2262,41252742,41253093,3.33e-38,169
"6480","PGEN_.00g259710","Scaffold_13:193343-196837","NC_069372.1",82.166,157,24,2,1633,1788,28468526,28468679,1.01e-27,132
"6481","PGEN_.00g259800","Scaffold_13:311350-344241","NC_069361.1",84.513,226,27,3,5476,5693,40462077,40462302,2.56e-52,217
"6482","PGEN_.00g259830","Scaffold_13:387037-389601","NW_026461540.1",80.634,284,51,4,1,281,21130,20848,1.97e-53,217
"6483","PGEN_.00g259840","Scaffold_13:399257-417278","NW_026462998.1",84.672,137,21,0,4275,4411,47023,46887,1.12e-28,137
"6484","PGEN_.00g259880","Scaffold_13:424588-442148","NW_026462648.1",81.786,280,40,11,16457,16728,22992,23268,8.17e-55,224
"6485","PGEN_.00g259900","Scaffold_13:458680-470735","NC_069363.1",85.496,131,18,1,1211,1341,94765977,94765848,2.7e-28,135
"6486","PGEN_.00g259930","Scaffold_13:568004-579560","NC_069376.1",81.731,208,33,4,4609,4812,72271224,72271018,2.55e-38,169
"6487","PGEN_.00g259940","Scaffold_13:589600-597947","NC_069369.1",75.949,474,91,17,3555,4013,49742643,49742178,1.39e-54,222
"6488","PGEN_.00g259970","Scaffold_13:637202-641353","NC_069366.1",81.07,243,31,9,2292,2525,71796820,71797056,4.21e-42,180
"6489","PGEN_.00g260010","Scaffold_13:679237-823740","NC_069363.1",93.814,97,4,1,20512,20608,100757307,100757213,5.39e-30,145
"6490","PGEN_.00g260040","Scaffold_13:838876-856851","NC_069364.1",82.828,198,30,1,15355,15548,75273554,75273751,8.54e-40,174
"6491","PGEN_.00g260060","Scaffold_13:869988-878217","NC_069366.1",90.426,94,9,0,3457,3550,46267227,46267320,3.98e-25,124
"6492","PGEN_.00g260080","Scaffold_13:887344-898126","NC_069374.1",82.081,173,29,1,6585,6755,52728006,52727834,1.12e-31,147
"6493","PGEN_.00g260140","Scaffold_13:1064875-1076042","NC_069369.1",84.643,280,39,4,358,635,10675515,10675792,1.41e-70,276
"6494","PGEN_.00g260160","Scaffold_13:1096404-1112421","NC_069365.1",77.152,302,36,10,13174,13444,79388038,79388337,5.96e-31,145
"6495","PGEN_.00g260200","Scaffold_13:1148190-1156169","NC_069367.1",85.648,216,30,1,5393,5607,29225301,29225516,1.03e-55,226
"6496","PGEN_.00g260210","Scaffold_13:1158311-1166275","NC_069378.1",88.421,190,22,0,2374,2563,119748,119559,7.94e-57,230
"6497","PGEN_.00g260250","Scaffold_13:1202080-1218140","NC_069365.1",77.152,302,36,10,2573,2843,79388337,79388038,5.98e-31,145
"6498","PGEN_.00g260270","Scaffold_13:1238501-1249655","NC_069369.1",84.643,280,39,4,10519,10796,10675792,10675515,1.41e-70,276
"6499","PGEN_.00g260340","Scaffold_13:1414783-1425435","NC_069373.1",81.461,178,32,1,4014,4190,62961112,62960935,3.96e-31,145
"6500","PGEN_.00g260360","Scaffold_13:1434290-1442527","NC_069366.1",90.426,94,9,0,4686,4779,46267320,46267227,3.99e-25,124
"6501","PGEN_.00g260380","Scaffold_13:1455649-1473655","NC_069364.1",82.828,198,30,1,2492,2685,75273751,75273554,8.55e-40,174
"6502","PGEN_.00g260400","Scaffold_13:1485699-1632381","NC_069371.1",83.81,315,46,5,39343,39654,38261468,38261780,5.13e-75,294
"6503","PGEN_.00g260440","Scaffold_13:1670692-1674843","NC_069366.1",81.07,243,31,9,1626,1859,71797056,71796820,4.21e-42,180
"6504","PGEN_.00g260470","Scaffold_13:1732240-1743751","NC_069371.1",81.776,214,39,0,708,921,8811334,8811547,1.17e-41,180
"6505","PGEN_.00g260490","Scaffold_13:1787784-1792159","NW_026461102.1",81.481,135,25,0,2955,3089,35401,35535,1.64e-21,111
"6506","PGEN_.00g260520","Scaffold_13:1802945-1827684","NC_069368.1",81.955,133,23,1,17646,17777,70752099,70752231,9.35e-21,111
"6507","PGEN_.00g260530","Scaffold_13:1832923-1844433","NC_069363.1",85.496,131,18,1,10352,10482,94765848,94765977,2.58e-28,135
"6508","PGEN_.00g260550","Scaffold_13:1860650-1877371","NC_069379.1",80.333,300,43,7,1157,1440,36722695,36722994,1.68e-51,213
"6509","PGEN_.00g260590","Scaffold_13:1913533-1916098","NW_026461540.1",81.053,285,50,4,2284,2565,20848,21131,1.18e-55,224
"6510","PGEN_.00g260620","Scaffold_13:1959130-1992080","NC_069361.1",84.513,226,27,3,26941,27158,40462302,40462077,2.57e-52,217
"6511","PGEN_.00g260670","Scaffold_13:2049172-2064965","NC_069361.1",80,195,36,3,2684,2876,75728060,75727867,7.61e-30,141
"6512","PGEN_.00g260720","Scaffold_13:2132264-2182487","NW_026460282.1",82.414,290,40,8,4507,4787,58145,57858,6.46e-60,243
"6513","PGEN_.00g260740","Scaffold_13:2219605-2230687","NC_069373.1",80.645,155,25,4,5307,5457,62961086,62960933,3.23e-22,115
"6514","PGEN_.00g260750","Scaffold_13:2244778-2303773","NC_069370.1",84.364,275,39,4,15275,15546,61321188,61320915,4.5e-67,267
"6515","PGEN_.00g260780","Scaffold_13:2335203-2442679","NC_069369.1",81.405,242,37,8,37427,37663,10675580,10675818,5.08e-44,191
"6516","PGEN_.00g260800","Scaffold_13:2676330-2690298","NC_069377.1",87.85,214,26,0,10052,10265,63878425,63878212,2.98e-63,252
"6517","PGEN_.00g260830","Scaffold_13:2858290-2902001","NC_069377.1",72.694,542,118,22,12245,12769,71263118,71262590,2.71e-33,154
"6518","PGEN_.00g260860","Scaffold_13:2976890-2984057","NC_069370.1",83.333,204,34,0,5302,5505,25530349,25530146,1.21e-44,189
"6519","PGEN_.00g260910","Scaffold_13:3023309-3033628","NC_069369.1",85.437,206,25,5,224,426,80708234,80708031,1.34e-50,209
"6520","PGEN_.00g260920","Scaffold_13:3047235-3069130","NC_069369.1",83.871,310,41,9,12633,12936,10675515,10675821,1.28e-73,287
"6521","PGEN_.00g260940","Scaffold_13:3113527-3125994","NC_069369.1",83.568,213,30,5,1640,1849,80708024,80708234,4.54e-46,195
"6522","PGEN_.00g260950","Scaffold_13:3129866-3148589","NC_069369.1",83.942,274,34,8,16665,16930,10675515,10675786,1.11e-63,254
"6523","PGEN_.00g261020","Scaffold_13:3323626-3339739","NW_026459716.1",87.273,220,27,1,7155,7374,49076,48858,1.24e-62,250
"6524","PGEN_.00g261050","Scaffold_13:3433769-3487913","NC_069369.1",84.211,285,41,4,16675,16957,10675798,10675516,2.47e-69,274
"6525","PGEN_.00g261080","Scaffold_13:3523749-3564318","NC_069371.1",82.937,252,43,0,19873,20124,4474941,4475192,1.46e-55,228
"6526","PGEN_.00g261110","Scaffold_13:3648503-3661355","NC_069371.1",78.409,352,59,9,378,722,8495229,8494888,1.29e-51,213
"6527","PGEN_.00g261160","Scaffold_13:3746926-3785565","NC_069374.1",84.564,298,30,13,32624,32909,23793155,23793448,1.05e-71,281
"6528","PGEN_.00g261170","Scaffold_13:3788560-3826937","NC_069366.1",84.651,215,33,0,3216,3430,28905195,28905409,1.08e-51,215
"6529","PGEN_.00g261240","Scaffold_13:4223676-4325173","NC_069368.1",90.233,215,15,6,68402,68611,70999187,70999400,1.29e-69,276
"6530","PGEN_.00g261280","Scaffold_13:4437266-4448447","NC_069377.1",86.829,205,26,1,5000,5203,68347017,68346813,4.02e-56,228
"6531","PGEN_.00g261290","Scaffold_13:4456628-4468983","NC_069374.1",83.439,157,26,0,3430,3586,52727990,52727834,1.28e-31,147
"6532","PGEN_.00g261300","Scaffold_13:4480245-4487065","NC_069374.1",82.558,172,28,2,5539,5708,52727816,52727987,5.44e-33,150
"6533","PGEN_.00g261320","Scaffold_13:4494581-4509130","NC_069378.1",84,125,17,3,5831,5955,52055267,52055388,1.18e-22,117
"6534","PGEN_.00g261330","Scaffold_13:4516674-4523927","NC_069371.1",88.727,275,31,0,690,964,30083507,30083233,4.14e-89,337
"6535","PGEN_.00g261380","Scaffold_13:4630833-4653003","NC_069370.1",80.861,209,38,2,20514,20721,27800033,27799826,2.28e-36,163
"6536","PGEN_.00g261400","Scaffold_13:4871996-4886472","NC_069371.1",76.051,547,120,9,8730,9271,79450773,79450233,6.59e-70,274
"6537","PGEN_.00g261410","Scaffold_13:4936613-4953354","NC_069373.1",82.514,183,27,5,14128,14307,62960932,62961112,2.88e-34,156
"6538","PGEN_.00g261470","Scaffold_13:4996801-5035901","NC_069374.1",88.535,157,18,0,189,345,52727990,52727834,1.85e-44,191
"6539","PGEN_.00g261500","Scaffold_13:5138473-5144714","NC_069369.1",83.333,288,41,7,5579,5862,80708234,80707950,7.93e-66,259
"6540","PGEN_.00g261630","Scaffold_13:5347087-5369508","NW_026463546.1",78.173,197,38,3,4055,4246,47548,47744,1.41e-23,121
"6541","PGEN_.00g261650","Scaffold_13:5382062-5404556","NC_069376.1",86.592,179,20,4,9619,9794,72271027,72271204,8.2e-46,195
"6542","PGEN_.00g261670","Scaffold_13:5435893-5453255","NC_069368.1",82.857,175,28,2,13388,13562,60826967,60826795,2.99e-34,156
"6543","PGEN_.00g261740","Scaffold_13:5568452-5582806","NC_069369.1",84.211,285,40,5,3398,3679,80708232,80707950,2.35e-69,272
"6544","PGEN_.00g261750","Scaffold_13:5596042-5630393","NC_069378.1",80.606,165,29,3,32803,32966,15350128,15350290,1.67e-24,124
"6545","PGEN_.00g261770","Scaffold_13:5715043-5731027","NC_069377.1",81.818,154,22,5,8086,8234,1297425,1297273,7.75e-25,124
"6546","PGEN_.00g261950","Scaffold_13:6032899-6039732","NC_069369.1",83.032,277,38,9,4646,4917,80708222,80707950,8.75e-61,243
"6547","PGEN_.00g261960","Scaffold_13:6100822-6117868","NC_069366.1",78.015,655,119,23,16397,17038,85667616,85666974,2.66e-104,388
"6548","PGEN_.00g262010","Scaffold_13:6213093-6235880","NC_069369.1",83.275,287,42,6,9717,9999,80707950,80708234,2.91e-65,259
"6549","PGEN_.00g262030","Scaffold_13:6259081-6263471","NC_069375.1",88.976,127,14,0,1914,2040,70596094,70595968,2.09e-35,158
"6550","PGEN_.00g262040","Scaffold_13:6274238-6286077","NC_069367.1",85.124,121,15,2,1718,1838,29225309,29225426,7.42e-24,121
